study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
PRJEB29238	SAMEA8798219	ERX5594965	ERR5954444	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/004/ERR5954444/ERR5954444_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/004/ERR5954444/ERR5954444_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954444/12-549_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954444/12-549_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/004/ERR5954444.bam
PRJEB29238	SAMEA8798225	ERX5594971	ERR5954450	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/000/ERR5954450/ERR5954450_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/000/ERR5954450/ERR5954450_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954450/12-649_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954450/12-649_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/000/ERR5954450.bam
PRJEB29238	SAMEA8798227	ERX5594973	ERR5954452	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/002/ERR5954452/ERR5954452_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/002/ERR5954452/ERR5954452_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954452/12-657_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954452/12-657_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/002/ERR5954452.bam
PRJEB29238	SAMEA8798230	ERX5594976	ERR5954455	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/005/ERR5954455/ERR5954455_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/005/ERR5954455/ERR5954455_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954455/12-670_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954455/12-670_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/005/ERR5954455.bam
PRJEB29238	SAMEA8798235	ERX5594981	ERR5954460	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/000/ERR5954460/ERR5954460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/000/ERR5954460/ERR5954460_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954460/13-514_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954460/13-514_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/000/ERR5954460.bam
PRJEB29238	SAMEA8798237	ERX5594983	ERR5954462	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/002/ERR5954462/ERR5954462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/002/ERR5954462/ERR5954462_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954462/13-516_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954462/13-516_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/002/ERR5954462.bam
PRJEB29238	SAMEA8798238	ERX5594984	ERR5954463	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/003/ERR5954463/ERR5954463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/003/ERR5954463/ERR5954463_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954463/13-517_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954463/13-517_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/003/ERR5954463.bam
PRJEB29238	SAMEA8798240	ERX5594986	ERR5954465	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/005/ERR5954465/ERR5954465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/005/ERR5954465/ERR5954465_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954465/13-519_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954465/13-519_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/005/ERR5954465.bam
PRJEB29238	SAMEA8798243	ERX5594989	ERR5954468	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/008/ERR5954468/ERR5954468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/008/ERR5954468/ERR5954468_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954468/13-522_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954468/13-522_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/008/ERR5954468.bam
PRJEB29238	SAMEA8798247	ERX5594993	ERR5954472	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/002/ERR5954472/ERR5954472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/002/ERR5954472/ERR5954472_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954472/13-527_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954472/13-527_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/002/ERR5954472.bam
PRJEB29238	SAMEA8798251	ERX5594997	ERR5954476	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/006/ERR5954476/ERR5954476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/006/ERR5954476/ERR5954476_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954476/13-565_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954476/13-565_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/006/ERR5954476.bam
PRJEB29238	SAMEA8798252	ERX5594998	ERR5954477	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/007/ERR5954477/ERR5954477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/007/ERR5954477/ERR5954477_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954477/13-567_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954477/13-567_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/007/ERR5954477.bam
PRJEB29238	SAMEA8798256	ERX5595002	ERR5954481	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/001/ERR5954481/ERR5954481_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/001/ERR5954481/ERR5954481_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954481/14-570_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954481/14-570_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/001/ERR5954481.bam
PRJEB29238	SAMEA8798258	ERX5595004	ERR5954483	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/003/ERR5954483/ERR5954483_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/003/ERR5954483/ERR5954483_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954483/14-584_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954483/14-584_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/003/ERR5954483.bam
PRJEB29238	SAMEA8798261	ERX5595007	ERR5954486	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/006/ERR5954486/ERR5954486_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/006/ERR5954486/ERR5954486_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954486/18-505_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954486/18-505_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/006/ERR5954486.bam
